price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,sqft_basement,yr_built,yr_renovated,city,country
890000.0,3.0,2.25,2060,8640,1.0,0,4,0,1966,0,Kirkland,USA
250000.0,3.0,2.25,1765,7652,2.0,0,3,0,1996,0,Federal Way,USA
310000.0,4.0,2.5,2660,12672,1.0,0,4,920,1960,2001,Federal Way,USA
710000.0,3.0,3.5,2440,3427,2.0,0,3,450,2000,0,Bellevue,USA
585000.0,4.0,3.25,2400,29252,2.0,0,4,0,1982,2011,Woodinville,USA
375000.0,3.0,1.75,1440,8775,1.0,0,3,0,1973,2013,Kirkland,USA
534500.0,3.0,2.5,1700,3150,2.0,0,3,0,2005,0,Issaquah,USA
250600.0,4.0,2.5,1930,8660,1.0,0,3,810,1981,2013,Auburn,USA
544000.0,4.0,2.5,2030,3974,2.0,0,3,0,1994,0,Issaquah,USA
325000.0,2.0,1.0,840,4239,1.0,0,3,0,1948,1994,Seattle,USA
499950.0,4.0,2.5,2798,4473,2.0,0,3,0,2012,1912,Renton,USA
925000.0,4.0,2.75,3730,8014,2.0,0,3,0,2012,1912,Sammamish,USA
367000.0,2.0,1.0,700,2334,1.0,0,3,0,1945,2010,Seattle,USA
288400.0,3.0,2.25,1870,3230,2.0,0,3,0,1997,0,Renton,USA
360000.0,4.0,2.0,1730,5500,1.0,0,5,720,1943,0,Seattle,USA
545500.0,3.0,2.5,1560,9361,1.5,0,4,200,1936,0,Seattle,USA
1035000.0,3.0,2.5,2230,5750,2.0,0,3,0,2003,0,Kirkland,USA
610000.0,4.0,3.5,2910,5260,2.0,0,3,0,2012,1912,Snoqualmie,USA
1050000.0,4.0,2.5,3030,12590,1.5,0,4,0,1988,0,Bellevue,USA
568000.0,4.0,2.0,2340,50233,1.0,0,4,1170,1966,0,Sammamish,USA
378000.0,4.0,2.5,1890,12236,1.0,0,3,660,1978,0,North Bend,USA
654950.0,4.0,2.5,2790,45902,2.0,0,3,0,1987,2000,Woodinville,USA
743700.0,4.0,2.5,2610,33206,2.0,0,3,0,1988,2000,Redmond,USA
619500.0,3.0,2.5,2170,5000,2.0,0,3,0,2003,0,Issaquah,USA
765000.0,4.0,4.0,3010,7221,2.0,0,3,0,2004,2003,Sammamish,USA
315275.0,3.0,1.75,1440,8040,1.0,0,3,480,1951,1994,Seattle,USA
1325000.0,4.0,3.0,3370,7920,1.0,3,3,1510,1988,2000,Seattle,USA
443000.0,3.0,2.25,1920,8223,2.0,0,4,0,1989,0,Bothell,USA
160000.0,2.0,1.0,1180,9350,1.0,0,3,0,1918,0,Seattle,USA
245700.0,3.0,2.25,1640,8400,1.0,0,3,460,1968,1997,Kent,USA
260000.0,2.0,1.0,770,7906,1.0,0,4,0,1948,0,Shoreline,USA
287000.0,3.0,1.0,1450,6000,1.0,0,4,0,1953,1983,Seattle,USA
628000.0,4.0,2.0,2260,6000,1.0,0,3,830,1958,2004,Seattle,USA
612500.0,4.0,2.5,2730,12261,2.0,0,3,0,1991,0,Bothell,USA
400000.0,3.0,1.0,1630,10304,1.0,0,5,0,1953,0,Shoreline,USA
416904.166667,3.0,2.5,3010,7014,2.0,0,3,0,2009,0,Renton,USA
640000.0,4.0,2.0,1520,6200,1.5,0,3,0,1945,2010,Seattle,USA
519000.0,5.0,2.25,2570,13054,1.0,1,3,1100,1950,1992,Normandy Park,USA
428000.0,3.0,2.0,1310,2550,1.0,0,3,530,1986,0,Seattle,USA
560000.0,3.0,2.5,1960,12476,2.0,0,4,0,1989,0,Newcastle,USA
545000.0,3.0,2.0,1340,7200,1.5,0,4,0,1923,0,Seattle,USA
160000.0,3.0,1.5,1010,9600,1.0,0,4,0,1962,0,Des Moines,USA
600000.0,3.0,2.5,2460,108900,1.0,0,4,600,1977,0,Issaquah,USA
320000.0,3.0,3.25,1530,1602,2.0,0,3,390,2013,1923,Seattle,USA
353000.0,3.0,1.0,1350,7740,1.0,0,4,490,1947,1988,Seattle,USA
751000.0,4.0,2.5,3110,6142,2.0,0,3,0,2004,2003,Redmond,USA
1200000.0,4.0,2.0,2120,3360,2.0,0,3,0,1905,2010,Seattle,USA
540000.0,3.0,1.5,2600,5085,1.0,0,4,1200,1940,2001,Seattle,USA
1712500.0,3.0,3.25,2940,5432,3.0,3,4,500,1978,2000,Seattle,USA
349950.0,3.0,1.0,1400,7066,1.0,0,3,0,1957,2000,Seattle,USA
327000.0,5.0,2.75,2400,8050,2.0,0,3,0,1998,2006,Auburn,USA
199500.0,3.0,1.0,920,9812,1.0,0,4,0,1962,0,Auburn,USA
248000.0,4.0,2.5,1770,5855,2.0,0,3,0,2003,0,Maple Valley,USA
749000.0,3.0,1.0,1580,5000,1.5,0,3,0,1926,2003,Seattle,USA
305495.0,3.0,1.75,2110,10200,2.0,0,4,0,1966,0,Renton,USA
489000.0,3.0,3.5,1500,1249,2.0,0,3,260,2004,2003,Seattle,USA
354000.0,4.0,2.5,2580,5476,2.0,0,3,0,2005,0,Kent,USA
456000.0,3.0,1.5,1440,28516,1.0,0,4,0,1975,0,Sammamish,USA
313000.0,3.0,1.75,1320,6205,1.0,0,5,0,1948,1985,Shoreline,USA
602000.0,4.0,1.75,2420,37800,1.0,0,4,540,1981,0,Redmond,USA
499950.0,3.0,1.0,980,6380,1.0,0,3,220,1941,1994,Seattle,USA
660000.0,3.0,2.5,2290,2798,3.0,0,4,0,1953,1983,Seattle,USA
605000.0,3.0,2.25,2080,12134,1.0,0,4,550,1973,0,Redmond,USA
463000.0,3.0,1.75,1710,7320,1.0,0,3,0,1948,1994,Lake Forest Park,USA
177500.0,3.0,1.5,1220,6000,1.0,0,3,0,1968,1997,Renton,USA
800866.0,5.0,2.5,3180,13806,2.0,0,4,0,1990,0,Kirkland,USA
947500.0,3.0,2.75,2980,27144,1.5,2,5,800,1917,0,Burien,USA
459000.0,3.0,1.75,1620,7330,1.0,0,4,530,1974,0,Kirkland,USA
221000.0,3.0,1.0,910,8789,1.0,0,3,0,1966,1963,Seattle,USA
170000.0,2.0,1.0,1500,18540,1.0,0,3,0,1950,2005,Tukwila,USA
192500.0,3.0,1.0,1080,8580,1.5,0,3,0,1900,2005,Tukwila,USA
827000.0,4.0,2.5,3230,12100,1.0,0,3,1360,1977,2004,Bellevue,USA
502000.0,3.0,2.25,1600,45613,2.0,0,4,0,1983,0,Woodinville,USA
480000.0,4.0,1.75,2320,4322,1.0,0,3,1180,1910,2006,Seattle,USA
403500.0,3.0,1.0,1830,8004,1.0,0,3,630,1960,2012,Seattle,USA
315000.0,2.0,1.0,1080,2674,1.0,0,4,360,1919,1985,Seattle,USA
625000.0,3.0,3.5,1810,1846,2.0,0,4,370,2009,0,Seattle,USA
640000.0,4.0,2.0,2560,7798,1.0,0,4,670,1947,1988,Seattle,USA
386000.0,4.0,2.25,2050,9583,2.0,2,3,280,1965,1993,Des Moines,USA
474000.0,3.0,1.75,1530,8000,2.0,0,3,0,1978,0,Redmond,USA
495000.0,4.0,2.5,2140,7245,2.0,0,3,0,2003,0,Seattle,USA
720000.0,4.0,2.5,3340,8930,2.0,2,3,0,1999,0,Snoqualmie,USA
205000.0,3.0,1.0,1290,6566,1.0,0,5,0,1976,0,Federal Way,USA
744312.5,4.0,2.5,2800,5900,1.0,0,3,1140,1963,2008,Seattle,USA
364900.0,3.0,3.0,2500,8304,2.0,0,3,0,1997,0,Kent,USA
505000.0,3.0,2.25,1670,1596,2.0,0,3,450,2002,0,Seattle,USA
525000.0,3.0,2.5,2970,11985,1.0,0,3,1200,1995,0,Sammamish,USA
400000.0,3.0,1.75,1530,10731,1.0,0,3,0,1986,0,Kenmore,USA
260000.0,6.0,2.0,2220,8797,1.0,0,3,0,1977,2004,Auburn,USA
1370000.0,4.0,2.75,3720,9450,1.0,4,5,1760,1962,0,Bellevue,USA
988500.0,3.0,2.75,2015,16807,2.0,4,3,0,2007,0,Burien,USA
375000.0,3.0,1.75,960,8106,1.0,0,3,0,1962,2003,Redmond,USA
439000.0,3.0,2.5,3180,7904,1.0,0,3,1370,2006,0,Renton,USA
350000.0,3.0,2.25,1780,16290,2.0,0,4,0,1987,0,Renton,USA
206135.0,3.0,1.0,1340,11070,1.0,0,4,0,1978,2000,Kent,USA
863000.0,4.0,2.5,4120,22370,2.0,0,3,0,1997,0,Sammamish,USA
581000.0,4.0,2.0,2510,13695,1.0,0,4,1230,1961,2001,Kirkland,USA
326000.0,3.0,1.0,1030,9834,1.0,0,3,0,1969,2010,Woodinville,USA
500000.0,5.0,3.25,3130,12087,2.0,0,3,950,1975,0,Issaquah,USA
265000.0,3.0,2.0,1570,5706,1.0,0,3,0,1998,2006,Auburn,USA
310000.0,3.0,1.5,1460,9908,1.0,0,3,0,1952,2008,Des Moines,USA
379950.0,3.0,3.25,1860,1787,3.0,0,3,0,2007,0,Shoreline,USA
605000.0,3.0,2.5,2670,47480,2.0,3,3,0,1981,2013,Woodinville,USA
285000.0,2.0,1.0,780,5000,1.0,0,4,0,1943,0,Seattle,USA
525000.0,2.0,2.5,1160,1458,2.0,0,3,120,2012,1912,Seattle,USA
755000.0,4.0,2.75,2880,4000,1.5,0,3,780,1912,2000,Seattle,USA
1050000.0,4.0,2.75,2250,3433,1.5,0,3,750,1927,2013,Seattle,USA
955000.0,4.0,4.25,5660,193593,2.0,0,3,1560,2001,0,Duvall,USA
440000.0,2.0,1.0,1230,6600,1.0,0,3,100,1906,2014,Seattle,USA
780000.0,3.0,2.25,2140,3000,2.0,0,3,0,1905,2006,Seattle,USA
410000.0,4.0,2.5,1700,9000,1.0,0,5,0,1972,0,Kirkland,USA
734200.0,4.0,2.5,2760,5000,1.5,0,5,1080,1928,1970,Seattle,USA
740000.0,5.0,5.0,5774,31675,1.0,2,3,1284,1984,0,Federal Way,USA
558000.0,4.0,2.25,2060,10358,1.0,0,4,740,1962,0,Bellevue,USA
268000.0,3.0,2.5,1650,6684,2.0,0,3,0,1991,0,Kent,USA
324900.0,4.0,2.5,1880,7965,2.0,0,3,0,2000,0,Maple Valley,USA
275000.0,3.0,2.5,2030,6326,2.0,0,3,0,1993,0,Maple Valley,USA
410000.0,3.0,2.0,1700,4250,1.0,0,3,810,1944,0,Seattle,USA
349950.0,4.0,2.5,2090,5289,2.0,0,3,0,1989,0,Renton,USA
464600.0,2.0,1.0,840,3400,1.0,2,4,0,1924,0,Seattle,USA
475000.0,3.0,2.25,1820,8008,1.0,0,3,580,1981,2013,Redmond,USA
339000.0,4.0,2.5,1830,8601,2.0,0,3,0,2003,0,Maple Valley,USA
316850.0,4.0,3.0,4060,35621,1.0,0,3,2030,1989,0,Auburn,USA
535000.0,3.0,2.5,1360,1016,3.0,0,3,50,2003,0,Seattle,USA
740000.0,4.0,2.75,2490,17833,2.0,2,3,1000,1979,2014,Seattle,USA
269187.5,3.0,1.75,1590,27200,1.5,0,4,0,1926,1993,Maple Valley,USA
542525.0,4.0,2.5,2650,5600,2.0,0,3,0,2014,0,Renton,USA
234000.0,4.0,2.0,1630,9010,1.0,0,4,580,1975,0,Auburn,USA
245000.0,3.0,2.0,1190,4072,1.5,0,5,0,1907,0,Seattle,USA
250000.0,3.0,1.0,1230,10350,1.0,0,4,0,1957,2001,Renton,USA
400000.0,4.0,1.75,2670,189486,2.0,4,3,0,1972,2002,Auburn,USA
936000.0,3.0,1.75,2960,12420,1.0,2,4,1480,1952,0,Seattle,USA
707000.0,4.0,3.25,3200,7081,2.0,0,3,0,2004,2003,Sammamish,USA
799000.0,4.0,3.0,2580,209523,2.0,0,3,0,1984,0,Redmond,USA
321950.0,2.0,1.25,860,1277,2.0,0,3,0,2007,0,Seattle,USA
789000.0,3.0,3.0,3740,39640,2.0,2,3,0,1991,0,Vashon,USA
547500.0,3.0,3.5,1650,2262,3.0,0,3,0,2010,0,Seattle,USA
780000.0,4.0,3.5,3910,59863,2.0,0,4,1420,1987,0,Issaquah,USA
435000.0,3.0,2.5,2300,9521,2.0,0,3,0,2003,0,Duvall,USA
280950.0,3.0,1.75,1390,8700,1.0,3,4,550,1912,1989,Renton,USA
439950.0,4.0,2.5,2380,12067,2.0,0,3,0,2002,0,Renton,USA
815000.0,4.0,2.75,2620,4743,1.0,2,4,1310,1949,1985,Seattle,USA
462000.0,4.0,2.5,3070,6432,2.0,0,3,0,2006,0,Renton,USA
110000.0,3.0,1.0,1250,53143,1.0,0,5,0,1945,0,Maple Valley,USA
455000.0,4.0,2.5,3360,7685,2.0,0,3,0,2001,0,Renton,USA
375500.0,3.0,1.5,1530,7200,1.0,0,3,0,1975,0,Lake Forest Park,USA
655275.0,3.0,1.75,2050,11856,1.0,0,3,590,1962,2003,Bellevue,USA
590000.0,3.0,2.0,1410,6413,1.0,0,4,500,1947,1988,Seattle,USA
287919.782609,2.0,1.0,1090,5000,1.0,0,4,360,1942,1982,Seattle,USA
620000.0,4.0,2.25,2400,5350,1.5,0,4,940,1929,0,Seattle,USA
250275.0,2.0,1.0,790,11234,1.0,0,4,0,1942,1982,Normandy Park,USA
461000.0,3.0,3.25,2770,6278,2.0,0,3,790,2006,0,Renton,USA
395000.0,3.0,1.75,1460,22651,1.0,0,4,0,1961,2001,Issaquah,USA
335000.0,3.0,1.0,1060,10050,1.0,0,4,0,1967,0,Kenmore,USA
515000.0,2.0,1.0,1050,5000,1.0,0,5,0,1907,0,Seattle,USA
310000.0,3.0,1.0,1010,9945,1.0,0,4,0,1973,0,Snoqualmie,USA
533000.0,5.0,2.75,1800,3780,1.5,0,3,400,1926,2003,Seattle,USA
297857.142857,4.0,2.5,3490,5000,2.0,0,3,0,2003,0,Covington,USA
1225000.0,4.0,4.5,5420,101930,1.0,0,3,1530,2001,0,Redmond,USA
1385000.0,6.0,2.75,5700,20000,1.0,4,4,2850,1977,0,Bellevue,USA
1595000.0,5.0,3.0,3640,8239,2.0,3,3,1100,1982,0,Bellevue,USA
645000.0,4.0,2.5,2430,14400,1.0,0,5,760,1963,0,Bellevue,USA
620000.0,3.0,2.5,2480,9041,2.0,0,3,0,2004,2003,Redmond,USA
345000.0,4.0,2.75,2250,7412,1.0,0,4,770,1975,0,Renton,USA
1050000.0,4.0,4.25,4390,13833,2.0,3,3,1070,2003,0,Issaquah,USA
250000.0,3.0,2.25,1920,7738,1.0,0,3,400,1965,1993,Burien,USA
195000.0,2.0,1.0,1080,3899,1.0,0,4,0,1972,0,Des Moines,USA
883000.0,4.0,2.5,2960,41656,2.0,0,3,0,1985,0,Woodinville,USA
554950.0,3.0,2.5,2950,10254,2.0,0,3,0,2006,0,Renton,USA
243800.0,3.0,1.0,1140,27760,1.0,0,4,0,1981,0,Issaquah,USA
275000.0,2.0,1.0,1180,6552,1.0,0,4,0,1949,1985,Shoreline,USA
486000.0,4.0,2.5,2150,39449,1.0,0,3,730,1978,0,Fall City,USA
394950.0,3.0,2.5,1350,1250,3.0,0,3,80,2006,0,Seattle,USA
560000.0,3.0,2.5,2070,12708,2.0,0,3,0,1996,0,Newcastle,USA
799200.0,6.0,3.0,2890,2370,2.5,0,3,600,1906,2014,Seattle,USA
435000.0,2.0,1.0,800,5000,1.0,0,3,0,1906,2014,Seattle,USA
2475000.0,3.0,3.25,4340,4947,2.0,3,3,1280,1993,0,Seattle,USA
304000.0,3.0,1.0,1280,8184,1.5,0,4,0,1947,1988,Shoreline,USA
228000.0,4.0,1.75,2000,6120,1.0,0,3,900,1965,1993,Seattle,USA
540000.0,3.0,1.75,2050,9580,1.0,0,3,650,1984,0,Sammamish,USA
562500.0,3.0,2.25,1300,907,2.0,0,3,300,2006,0,Seattle,USA
600000.0,4.0,2.5,2620,9873,2.0,0,3,0,1987,2000,Issaquah,USA
170000.0,4.0,1.0,1920,13787,1.0,0,4,700,1966,0,SeaTac,USA
349950.0,3.0,1.0,1060,9525,1.0,0,3,0,1966,1963,Redmond,USA
397500.0,4.0,2.5,2570,7859,2.0,0,3,0,1992,0,Maple Valley,USA
375000.0,5.0,3.25,3370,7947,2.0,0,3,0,2001,0,Kirkland,USA
325000.0,3.0,2.25,1352,1694,3.0,0,3,0,2007,0,Seattle,USA
397000.0,4.0,2.0,1440,7680,1.0,0,3,240,1971,0,Kirkland,USA
500000.0,3.0,1.75,1410,1197,3.0,0,3,0,2012,1912,Seattle,USA
695000.0,3.0,2.5,2550,45254,2.0,0,3,0,2001,0,Redmond,USA
452000.0,2.0,1.75,1740,5400,1.0,0,4,750,1946,1989,Seattle,USA
1050000.0,3.0,2.5,2200,1970,2.0,0,3,590,2008,0,Seattle,USA
168500.0,3.0,1.0,1100,10125,1.0,0,3,0,1969,2010,Covington,USA
525000.0,5.0,2.75,2440,8000,1.0,0,4,1200,1972,0,Kirkland,USA
329000.0,3.0,1.0,1600,5952,1.0,0,4,450,1964,0,Seattle,USA
739900.0,5.0,2.5,2980,5377,2.0,0,3,0,2006,0,Redmond,USA
600000.0,4.0,2.0,2510,38141,1.0,0,3,0,1960,2012,Kirkland,USA
870000.0,4.0,2.5,3340,12248,2.0,1,3,870,1998,2006,Seattle,USA
305000.0,2.0,2.5,1590,2656,2.0,0,3,370,2009,0,Seattle,USA
160000.0,3.0,1.0,1350,8700,1.5,0,3,0,1942,1999,SeaTac,USA
712000.0,3.0,2.75,3200,6699,2.0,0,3,0,2004,2003,Sammamish,USA
379950.0,4.0,1.75,1970,9389,1.0,0,5,830,1960,0,Shoreline,USA
365000.0,3.0,1.5,1300,12240,1.0,0,3,0,1963,2008,Kenmore,USA
345000.0,3.0,2.5,1210,1420,3.0,0,3,0,2008,0,Seattle,USA
348500.0,3.0,1.5,1360,10726,1.0,0,4,0,1966,0,Renton,USA
633000.0,4.0,2.5,2360,10000,1.0,3,3,380,1977,2004,Seattle,USA
175000.0,2.0,1.0,660,5000,1.0,0,3,0,1915,0,Seattle,USA
295000.0,2.0,1.0,650,5400,1.0,0,3,0,1950,2005,Seattle,USA
405000.0,4.0,2.5,2220,4652,2.0,0,3,0,2001,0,Renton,USA
253500.0,2.0,1.0,810,4800,1.0,0,3,0,1948,1994,Seattle,USA
246950.0,3.0,3.0,1670,4440,1.0,0,3,0,2014,0,Enumclaw,USA
275000.0,2.0,1.0,770,8149,1.0,0,5,0,1948,1985,Shoreline,USA
295000.0,3.0,2.25,1980,8000,1.0,0,4,420,1974,0,Federal Way,USA
320000.0,3.0,2.5,2280,7417,2.0,0,3,0,1998,2006,Auburn,USA
310000.0,3.0,1.0,1480,7830,1.0,0,3,0,1952,2008,Shoreline,USA
646000.0,4.0,2.5,2310,4079,2.0,0,3,0,2008,0,Seattle,USA
502000.0,3.0,1.75,1300,8800,1.0,0,4,0,1963,0,Bellevue,USA
150000.0,3.0,1.0,820,7680,1.5,0,3,0,1910,2006,Seattle,USA
215000.0,2.0,1.0,1320,8865,1.0,0,4,0,1943,0,Burien,USA
200000.0,2.0,1.0,860,6600,1.0,0,5,0,1949,0,Burien,USA
1050000.0,4.0,3.5,3450,7832,2.0,0,3,0,2007,0,Bellevue,USA
620000.0,3.0,1.0,1710,4050,1.5,0,3,0,1909,2004,Seattle,USA
772650.0,4.0,2.5,2660,10800,1.0,0,3,0,1955,2014,Bellevue,USA
315000.0,3.0,2.5,1480,1590,2.0,0,3,330,2010,0,Seattle,USA
241000.0,2.0,2.0,1470,3128,2.0,0,3,0,2005,0,Maple Valley,USA
289373.307692,3.0,2.5,2538,4600,2.0,0,3,0,2013,1923,Auburn,USA
545000.0,3.0,2.5,2180,15693,1.0,0,4,330,1979,0,Sammamish,USA
710000.0,2.0,1.0,1790,4000,1.0,0,4,750,1923,0,Seattle,USA
504200.0,2.0,1.5,1200,1687,3.0,0,3,0,2008,0,Seattle,USA
647500.0,4.0,1.75,2060,26036,1.0,0,4,900,1947,1988,Normandy Park,USA
905000.0,4.0,3.5,2970,14486,2.0,0,3,630,1997,0,Mercer Island,USA
699000.0,4.0,2.5,2650,7945,2.0,0,3,0,2006,0,Seattle,USA
505000.0,3.0,2.5,1610,4611,2.0,0,3,0,1996,0,Issaquah,USA
994000.0,3.0,2.25,2510,6339,1.5,2,5,700,1932,2002,Seattle,USA
603500.0,4.0,2.5,4060,9734,1.0,4,3,1910,1977,2004,Kenmore,USA
876650.0,3.0,3.25,2170,12508,1.5,0,5,520,1928,1970,Mercer Island,USA
445000.0,4.0,2.0,1650,6000,1.0,0,5,650,1959,0,Seattle,USA
825000.0,4.0,2.75,3990,6637,2.0,0,3,0,2003,0,Redmond,USA
559950.0,2.0,2.0,1870,4950,1.0,0,3,0,2006,0,Redmond,USA
631625.0,4.0,2.5,2440,6651,2.0,0,3,0,2014,0,Seattle,USA
1228000.0,4.0,2.5,5730,44947,2.0,4,3,1450,1991,0,Sammamish,USA
725000.0,2.0,1.75,1950,2719,1.0,0,5,940,1919,1934,Seattle,USA
467100.0,3.0,1.75,1620,8645,1.0,0,3,430,1973,2013,Redmond,USA
2466350.0,5.0,4.75,6390,13180,2.0,0,3,1830,1940,1996,Seattle,USA
552000.0,3.0,1.0,1430,5000,1.0,0,4,350,1919,1985,Seattle,USA
619000.0,4.0,1.75,1660,3800,1.5,0,3,0,1926,2003,Seattle,USA
399500.0,4.0,1.75,1360,4840,1.5,0,4,0,1928,0,Seattle,USA
530000.0,4.0,3.25,4160,35654,2.0,0,3,1400,1973,2013,Issaquah,USA
1795000.0,5.0,3.25,5270,17232,2.0,1,3,1260,1977,2003,Mercer Island,USA
485000.0,3.0,1.75,2200,7706,2.0,2,3,0,1908,1988,Des Moines,USA
320000.0,3.0,1.75,1480,7225,1.0,0,4,0,1965,0,Renton,USA
735000.0,4.0,2.75,2450,4187,2.0,2,3,0,2010,0,Issaquah,USA
544500.0,4.0,2.5,2230,10414,1.0,0,5,780,1974,0,Issaquah,USA
600000.0,3.0,2.25,1900,46609,1.5,0,4,460,1969,0,Woodinville,USA
260000.0,4.0,2.5,1990,6671,2.0,0,3,0,1989,0,Federal Way,USA
289950.0,3.0,2.5,1760,8584,1.5,0,5,0,1937,0,Burien,USA
760000.0,4.0,1.75,2450,13300,1.0,2,4,820,1987,0,Bellevue,USA
879950.0,4.0,2.25,3500,13875,1.0,4,4,1670,1938,0,Seattle,USA
780000.0,4.0,2.0,2600,4800,1.0,2,3,1200,1953,0,Seattle,USA
1900000.0,4.0,3.25,4130,112521,2.0,0,3,0,1978,0,Bellevue,USA
665000.0,6.0,3.0,4250,4400,2.5,0,4,1230,1902,0,Seattle,USA
1008000.0,4.0,3.5,2650,3060,2.0,0,3,590,2001,0,Seattle,USA
302000.0,4.0,1.75,1530,17664,1.5,0,3,0,1968,1997,Renton,USA
419000.0,4.0,2.5,2690,7947,2.0,0,3,0,1993,0,Renton,USA
880000.0,4.0,2.5,3030,3841,3.0,0,3,0,2005,0,Seattle,USA
810000.0,4.0,2.5,3480,59242,2.0,0,3,0,1988,2000,Woodinville,USA
505000.0,2.0,1.0,1240,57000,1.0,0,3,0,1962,2003,Sammamish,USA
357250.0,3.0,1.5,1400,8840,1.0,0,4,0,1952,0,Seattle,USA
464900.0,4.0,2.25,2020,8424,1.0,0,4,640,1979,0,Kirkland,USA
585000.0,3.0,2.5,1910,1501,2.5,0,3,380,2007,0,Seattle,USA
1320000.0,4.0,3.5,4410,36200,2.0,0,3,0,1989,0,Bellevue,USA
186950.0,2.0,2.0,1390,1302,2.0,0,3,0,1986,0,Federal Way,USA
205000.0,2.0,1.0,720,5040,1.0,0,3,0,1955,2005,Seattle,USA
235000.0,3.0,1.75,1840,9697,1.0,0,4,340,1985,0,Kent,USA
405000.0,2.0,1.0,1020,8155,1.0,0,4,0,1948,0,Seattle,USA
927000.0,4.0,2.75,3300,12090,2.0,0,3,0,1953,0,Clyde Hill,USA
715000.0,4.0,2.5,3290,6628,2.0,0,3,0,2003,0,Sammamish,USA
802000.0,3.0,2.5,2580,13096,2.0,0,3,0,1986,0,Redmond,USA
230000.0,3.0,1.75,1140,1201,2.0,0,3,0,2014,0,Seattle,USA
443500.0,4.0,2.5,2040,21781,2.0,0,3,0,1994,0,Carnation,USA
759950.0,3.0,2.5,3100,23790,2.0,0,3,0,2002,0,Sammamish,USA
250000.0,2.0,1.5,982,846,2.0,0,3,176,2006,0,Seattle,USA
415000.0,3.0,2.25,1620,998,2.5,0,3,80,2010,0,Issaquah,USA
468000.0,4.0,2.5,2100,8400,1.0,0,4,860,1976,1992,Woodinville,USA
1750000.0,6.0,3.0,3510,5760,2.5,0,4,0,1906,1990,Seattle,USA
635000.0,3.0,2.5,2300,5500,1.5,0,4,300,1921,0,Seattle,USA
525000.0,3.0,1.5,1540,4773,2.0,0,3,0,1941,2009,Seattle,USA
300000.0,4.0,2.5,2200,8065,2.0,0,3,0,1998,2006,Kent,USA
505000.0,2.0,2.25,1060,1209,2.0,0,3,120,2006,0,Seattle,USA
580000.0,3.0,2.25,1940,5980,1.0,0,3,420,1987,2000,Issaquah,USA
554250.0,3.0,2.5,1490,1709,3.0,0,3,0,2004,2003,Seattle,USA
437000.0,4.0,2.5,1890,8505,1.0,0,3,600,1980,0,Redmond,USA
310000.0,4.0,2.0,1870,6000,1.5,0,3,0,1956,2001,Seattle,USA
560000.0,4.0,2.25,1950,9800,1.0,0,3,620,1968,1997,Kirkland,USA
572000.0,3.0,2.25,1830,7897,1.0,0,4,540,1986,0,Redmond,USA
620000.0,3.0,1.75,1480,2185,2.5,0,3,0,2005,0,Kirkland,USA
305000.0,2.0,1.5,1140,2980,2.0,0,3,0,1988,2000,Issaquah,USA
375000.0,3.0,1.5,2000,7294,1.0,0,3,480,1965,1993,Seattle,USA
375000.0,4.0,2.5,2040,109336,1.5,0,4,0,1973,0,Maple Valley,USA
415000.0,2.0,1.75,1340,4664,1.0,0,3,0,2004,2003,Redmond,USA
387000.0,3.0,2.25,1445,1606,2.0,0,3,145,2003,0,Issaquah,USA
300000.0,3.0,1.0,2150,7007,1.0,0,3,0,1954,2005,Shoreline,USA
219950.0,3.0,1.5,1620,9310,1.0,0,4,0,1967,0,Covington,USA
225000.0,3.0,1.75,1580,8820,1.0,0,4,0,1967,0,Federal Way,USA
735000.0,3.0,2.25,1490,1212,2.0,0,3,450,2011,0,Seattle,USA
488000.0,2.0,2.0,1360,4688,1.0,0,3,580,1944,0,Seattle,USA
237000.0,3.0,1.0,1130,10650,1.0,0,3,0,1954,2005,SeaTac,USA
207000.0,3.0,1.0,1490,8995,1.0,0,4,0,1954,1979,Seattle,USA
862500.0,4.0,2.75,3280,24440,2.0,0,3,0,1996,0,Woodinville,USA
499500.0,3.0,2.5,2520,53143,1.5,0,3,0,1988,2000,Duvall,USA
550000.0,3.0,1.5,1900,5000,1.5,0,3,260,1926,2003,Seattle,USA
330000.0,3.0,2.5,2210,7557,2.0,0,3,0,1989,0,Federal Way,USA
350000.0,2.0,1.0,740,7680,1.0,0,4,0,1922,0,Seattle,USA
235000.0,3.0,1.0,1170,11100,1.0,0,4,0,1968,0,Renton,USA
802000.0,3.0,1.75,2870,5000,1.5,0,4,1030,1907,0,Seattle,USA
975000.0,5.0,2.75,3100,10014,1.0,2,4,1440,1973,0,Mercer Island,USA
375000.0,2.0,1.0,820,6250,1.0,0,4,0,1922,0,Seattle,USA
175000.0,3.0,1.5,1220,7300,1.0,0,3,0,1973,2013,Auburn,USA
235750.0,2.0,1.0,740,11250,1.0,0,2,0,1938,0,Seattle,USA
625000.0,3.0,1.75,2060,12558,1.0,0,4,710,1984,0,Redmond,USA
415000.0,3.0,2.5,2280,6031,2.0,0,3,0,2011,0,Duvall,USA
585000.0,2.0,1.0,1770,8640,1.5,0,3,250,1949,1998,Seattle,USA
607000.0,3.0,1.0,1230,8114,1.0,0,4,0,1951,1999,Bellevue,USA
627000.0,3.0,3.5,2710,3475,2.0,0,3,1060,2005,0,Issaquah,USA
