price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,sqft_basement,yr_built,yr_renovated,city,country
324900.0,3.0,1.0,1880.0,7965.0,1.0,0,3,0.0,1966,1963,Seattle,USA
449500.0,3.0,1.0,1780.0,7280.0,1.0,0,3,440.0,1932,0,Seattle,USA
200000.0,3.0,2.5,1050.0,5000.0,2.0,0,3,0.0,2012,1912,Maple Valley,USA
925000.0,3.0,2.5,3730.0,8014.0,1.5,0,3,0.0,1990,2009,Maple Valley,USA
285000.0,4.0,2.5,910.0,8155.0,3.0,0,3,0.0,2014,0,Redmond,USA
408200.0,3.0,1.75,1800.0,5761.0,1.0,0,4,0.0,1961,2001,Issaquah,USA
210000.0,2.0,1.0,1590.0,7617.0,1.0,0,3,0.0,1975,0,Lake Forest Park,USA
850000.0,3.0,2.75,2870.0,8170.0,1.0,0,3,620.0,2013,1923,Renton,USA
975000.0,4.0,2.5,3100.0,10014.0,2.0,0,3,1440.0,1986,0,Bellevue,USA
599990.0,4.0,2.0,2680.0,9162.0,1.0,0,4,1110.0,1941,1998,Kent,USA
232603.0,3.0,1.0,1750.0,11461.0,1.0,0,4,0.0,1971,0,Burien,USA
437000.0,3.0,1.75,1310.0,9282.0,1.0,0,3,0.0,1973,2013,Redmond,USA
300000.0,3.0,1.0,2020.0,8555.0,1.0,0,4,800.0,1970,0,Snoqualmie,USA
344000.0,2.0,1.75,1232.0,1130.0,1.0,0,3,0.0,1980,0,Des Moines,USA
310000.0,3.0,2.0,2660.0,12672.0,1.0,0,3,920.0,1963,2008,Seattle,USA
329900.0,4.0,2.0,2242.0,4995.0,1.5,0,3,0.0,1956,2001,Seattle,USA
262000.0,2.0,1.0,2020.0,6236.0,1.0,0,5,0.0,1943,0,Renton,USA
657000.0,3.0,2.25,2180.0,3375.0,3.0,0,3,760.0,2008,0,Seattle,USA
494000.0,3.0,1.75,2090.0,4300.0,1.0,0,4,840.0,1976,1992,Kent,USA
658000.0,4.0,2.5,3310.0,6166.0,1.0,0,3,0.0,1979,2014,Lake Forest Park,USA
857000.0,4.0,2.0,3720.0,29043.0,1.5,0,5,0.0,1941,0,Seattle,USA
450800.0,2.0,2.25,2510.0,5311.0,2.0,0,3,0.0,2007,0,Seattle,USA
252750.0,3.0,3.0,1230.0,7410.0,1.5,0,3,0.0,2004,2003,Kirkland,USA
330000.0,5.0,2.75,2440.0,7350.0,1.0,4,5,830.0,1969,0,Bellevue,USA
535000.0,5.0,3.25,2070.0,4132.0,2.0,1,3,0.0,1977,2003,Mercer Island,USA
1864549.999999997,2.0,1.5,3550.0,19865.0,2.0,0,3,0.0,2001,0,Seattle,USA
250000.0,3.0,2.5,990.0,8062.0,1.0,0,3,0.0,1956,2001,Seattle,USA
455000.0,4.0,2.75,3440.0,6000.0,2.0,0,3,0.0,2005,0,Redmond,USA
437500.0,5.0,4.5,2320.0,36847.0,2.0,0,3,0.0,2006,0,Snoqualmie,USA
544000.0,4.0,2.25,2030.0,3974.0,1.0,0,4,0.0,1965,0,Renton,USA
825500.0,5.0,3.0,2780.0,11964.0,1.0,0,3,0.0,2003,0,Tukwila,USA
240500.0,4.0,2.5,1460.0,10584.0,2.0,0,3,470.0,1997,0,North Bend,USA
492000.0,3.0,1.0,2770.0,39927.0,1.0,0,3,1190.0,1960,2012,Bellevue,USA
575000.0,4.0,1.5,2400.0,6137.0,1.5,0,3,0.0,1918,0,Seattle,USA
512031.0,3.0,1.75,1540.0,3000.0,1.0,0,3,770.0,1986,0,Kenmore,USA
690000.0,4.0,2.5,2920.0,9904.0,2.0,0,3,0.0,2011,0,Seattle,USA
902000.0,3.0,2.25,3030.0,8507.0,1.0,2,3,0.0,1958,2002,Kirkland,USA
1315000.0,3.0,1.0,3460.0,3997.0,1.5,0,3,900.0,1944,0,Seattle,USA
723000.0,3.0,2.5,2700.0,4004.0,2.0,0,3,0.0,1990,2009,Seattle,USA
451000.0,3.0,2.0,1670.0,3315.0,2.0,0,3,0.0,1980,0,Issaquah,USA
299950.0,4.0,2.5,910.0,8000.0,1.0,0,3,170.0,1952,2013,Kirkland,USA
530000.0,4.0,2.75,2320.0,3174.0,1.0,0,3,260.0,1990,2009,Federal Way,USA
402500.0,2.0,3.25,2600.0,11951.0,3.0,0,3,0.0,2000,0,Seattle,USA
667000.0,3.0,1.75,1720.0,8100.0,2.0,0,3,0.0,1985,0,Maple Valley,USA
620000.0,3.0,2.25,1430.0,3000.0,2.0,0,3,130.0,1983,2009,Bellevue,USA
410000.0,2.0,1.5,1450.0,19206.0,2.0,0,3,0.0,2007,0,Seattle,USA
619000.0,4.0,3.0,2300.0,3400.0,1.0,0,3,750.0,1958,2004,Seattle,USA
245000.0,2.0,1.0,723.8,15000.0,1.0,0,3,0.0,1929,0,Seattle,USA
325000.0,3.0,2.5,1050.0,1609.0,2.0,0,3,0.0,1993,0,Maple Valley,USA
725000.0,3.0,3.5,2420.0,10962.0,2.0,0,3,890.0,2012,1912,Newcastle,USA
389000.0,4.0,2.75,2400.0,7700.0,2.0,0,3,900.0,1999,0,Duvall,USA
240000.0,3.0,2.0,1150.0,4825.0,1.0,0,3,0.0,1994,0,Kent,USA
715000.0,4.0,2.5,2160.0,5581.0,2.0,0,3,0.0,1987,2000,Kent,USA
325000.0,2.0,2.25,2070.0,8337.0,2.0,0,3,0.0,2012,1912,Seattle,USA
240000.0,4.0,3.75,1790.0,14690.0,1.5,3,5,120.0,1934,1979,Mercer Island,USA
329950.0,2.0,1.0,900.0,5220.0,1.0,0,4,0.0,1948,0,Seattle,USA
430000.0,4.0,1.5,1300.0,12731.0,1.0,0,3,0.0,1976,0,Ravensdale,USA
420000.0,4.0,2.5,2280.0,10319.0,2.0,0,4,980.0,2001,0,Renton,USA
1505000.0,3.0,1.0,3480.0,7232.0,1.0,0,3,900.0,1952,2008,Burien,USA
475000.0,3.0,2.5,3060.0,10043.0,2.0,0,3,1360.0,1992,0,North Bend,USA
576000.0,5.0,3.0,1940.0,9000.0,2.0,0,3,970.0,1994,0,Seattle,USA
452000.0,4.0,1.75,1110.0,9012.0,1.0,0,4,0.0,1926,1993,Seattle,USA
548000.0,3.0,2.5,2110.0,4099.0,3.0,0,3,0.0,2006,0,Seattle,USA
835000.0,4.0,2.5,2790.0,12523.0,2.0,0,3,1190.0,2001,0,Tukwila,USA
396675.0,3.0,1.0,1730.0,6375.0,1.0,0,3,0.0,1955,2005,Seattle,USA
395000.0,2.0,1.0,2250.0,3757.0,1.0,0,4,0.0,1954,1979,Shoreline,USA
460000.0,2.0,1.5,1450.0,1053.0,2.0,0,3,510.0,1982,0,Kirkland,USA
411605.0,2.0,1.0,2658.0,3960.0,1.0,0,4,0.0,1959,0,Burien,USA
502000.0,6.0,4.5,1300.0,8800.0,2.0,0,3,0.0,1996,0,Issaquah,USA
580000.0,3.0,1.0,2290.0,7125.0,1.0,0,3,1100.0,1991,0,Enumclaw,USA
435000.0,5.0,1.0,2150.0,3143.0,1.5,0,4,0.0,1962,0,Kirkland,USA
465000.0,4.0,3.0,1820.0,20349.0,2.0,0,3,480.0,2014,0,Renton,USA
950833.333333,4.0,1.75,3330.0,19126.0,1.0,0,4,720.0,1967,0,Bellevue,USA
360000.0,4.0,2.5,2680.0,18768.0,2.0,0,3,0.0,2013,1923,Seattle,USA
415000.0,4.0,3.25,2020.0,5501.0,2.0,0,3,0.0,2003,0,Sammamish,USA
205000.0,3.0,2.5,960.0,7314.0,1.0,0,4,0.0,1979,0,Sammamish,USA
640000.0,4.0,2.25,2341.0,9594.0,2.0,0,3,0.0,1976,0,Woodinville,USA
475000.0,5.0,3.0,1700.0,8432.0,1.0,0,3,470.0,2013,1923,Burien,USA
589900.0,3.0,2.75,3160.0,66646.0,1.5,0,5,0.0,1926,0,Seattle,USA
619500.0,2.0,1.0,1700.0,4105.0,1.0,0,5,0.0,1952,1998,Renton,USA
230000.0,4.0,2.75,1910.0,3376.0,2.0,0,3,0.0,2005,0,Kirkland,USA
526000.0,3.0,2.5,1550.0,2400.0,1.5,0,3,0.0,1909,2011,Seattle,USA
200000.0,4.0,2.5,1090.0,9600.0,2.0,0,3,0.0,1989,0,Maple Valley,USA
345000.0,4.0,2.5,1210.0,1420.0,2.0,0,3,0.0,1987,2000,Sammamish,USA
605000.0,3.0,1.5,2670.0,47480.0,1.0,0,4,0.0,1953,1983,Burien,USA
851000.0,4.0,2.5,3560.0,107290.0,2.0,0,3,0.0,1996,0,Kenmore,USA
538000.0,3.0,2.0,1400.0,3825.0,1.0,0,4,300.0,1947,1988,Seattle,USA
1070000.0,2.0,1.0,3270.0,35445.0,1.0,0,4,0.0,1943,0,Seattle,USA
533112.0,3.0,3.5,2790.0,8853.0,3.0,0,3,0.0,2010,0,Seattle,USA
280500.0,4.0,2.5,1890.0,6962.0,1.0,0,3,0.0,1990,2009,Auburn,USA
512500.0,3.0,1.75,1840.0,2875.0,1.0,0,2,0.0,1973,0,Mercer Island,USA
432000.0,6.0,2.75,1470.0,1578.0,1.5,0,3,380.0,1916,1986,Seattle,USA
345000.0,2.0,2.5,2040.0,5523.0,1.0,0,3,0.0,2010,0,Redmond,USA
742500.0,4.0,2.5,3100.0,3773.0,2.0,0,3,1100.0,2003,0,Bellevue,USA
451555.0,5.0,3.0,1320.0,4520.0,2.0,0,3,0.0,2013,1923,Renton,USA
535000.0,3.0,3.0,2330.0,12141.0,2.0,0,3,940.0,1997,0,Kent,USA
580000.0,5.0,1.5,1620.0,1173.0,1.0,0,5,150.0,1920,0,Burien,USA
245000.0,3.0,1.75,1920.0,9306.0,1.0,0,3,920.0,1950,2005,Seattle,USA
294700.0,3.0,3.25,1970.0,9600.0,2.0,0,3,670.0,2003,0,Issaquah,USA
425000.0,3.0,1.0,1320.0,8830.0,1.5,0,4,300.0,1926,1993,Seattle,USA
300000.0,3.0,2.0,2090.0,5195.0,1.0,0,3,0.0,1988,2000,Redmond,USA
561000.0,4.0,3.25,2000.0,7000.0,2.0,0,3,0.0,1988,2000,Bellevue,USA
875000.0,3.0,2.0,2280.0,4280.0,1.0,0,4,1000.0,1966,0,Des Moines,USA
229950.0,3.0,1.0,1410.0,7466.0,1.0,0,3,0.0,1966,1963,Redmond,USA
465000.0,4.0,2.5,1560.0,8640.0,1.5,0,5,0.0,1922,1956,Shoreline,USA
1735000.0,3.0,2.0,3040.0,5000.0,1.0,0,4,960.0,1992,0,Maple Valley,USA
645000.0,3.0,1.75,2850.0,37522.0,1.0,0,3,0.0,1948,1994,Seattle,USA
191000.0,3.0,1.75,800.0,8850.0,1.0,0,3,0.0,1987,2000,Kent,USA
480000.0,3.0,2.25,2050.0,3960.0,1.5,0,3,870.0,1905,2010,Seattle,USA
300000.0,4.0,2.0,1360.0,8100.0,1.0,0,3,500.0,1949,2013,Seattle,USA
499950.0,4.0,2.25,1830.0,3000.0,1.5,0,4,400.0,1930,0,Seattle,USA
315000.0,4.0,2.5,1400.0,31626.0,2.0,0,3,260.0,2006,0,Issaquah,USA
438000.0,4.0,2.75,980.0,1179.0,2.0,0,3,0.0,2011,0,Renton,USA
875000.0,4.0,3.25,2520.0,6000.0,1.0,4,3,1120.0,2005,0,Seattle,USA
648475.0,4.0,2.5,2250.0,5700.0,2.0,2,3,1050.0,1999,0,Snoqualmie,USA
645000.0,3.0,1.0,1850.0,16960.0,1.0,0,4,0.0,1967,0,Renton,USA
620000.0,3.0,1.75,2460.0,41343.0,1.0,0,3,0.0,1977,2004,Redmond,USA
540000.0,5.0,4.25,1050.0,4160.0,2.0,0,3,0.0,1999,0,Fall City,USA
240000.0,5.0,4.0,1330.0,7200.0,2.0,0,3,0.0,1977,2004,Bellevue,USA
304000.0,3.0,2.5,1280.0,8184.0,2.0,0,3,0.0,2006,0,Issaquah,USA
715000.0,3.0,1.5,2550.0,13458.0,3.0,0,3,0.0,2007,0,Seattle,USA
251555.555556,4.0,2.75,1750.0,7800.0,2.0,0,3,600.0,1991,0,Woodinville,USA
1820000.0,3.0,2.5,4684.299999999998,53330.0,2.0,0,4,0.0,1992,0,Kent,USA
355000.0,3.0,1.75,1270.0,3200.0,1.0,1,4,310.0,1987,0,Sammamish,USA
619000.0,1.0,1.0,1660.0,3800.0,1.0,0,3,0.0,1914,1996,Seattle,USA
527550.0,4.0,2.5,820.0,59677.0,2.0,0,3,0.0,1987,2000,Woodinville,USA
950000.0,3.0,1.0,3770.0,35081.0,1.5,0,3,0.0,1927,2011,North Bend,USA
580000.0,3.0,1.0,2220.0,7064.0,1.0,0,3,0.0,1969,2010,Des Moines,USA
300000.0,4.0,2.5,1700.0,3575.0,2.0,0,3,0.0,1986,0,Sammamish,USA
168000.0,2.0,1.0,1220.0,3568.0,1.0,0,4,0.0,1923,0,Seattle,USA
820000.0,5.0,2.5,2880.0,9750.0,1.0,0,5,0.0,1958,0,Kenmore,USA
591000.0,2.0,1.75,1680.0,2400.0,1.0,0,4,810.0,1950,1983,Bellevue,USA
941500.0,4.0,2.75,3490.0,9680.0,2.0,0,4,1030.0,1983,0,Kent,USA
640000.0,3.0,3.0,2270.0,5175.0,2.0,0,3,140.0,1983,2009,Sammamish,USA
257950.0,2.0,1.5,1370.0,5858.0,2.0,0,3,0.0,2004,2003,Seattle,USA
545000.0,4.0,2.5,1700.0,51649.0,2.0,0,3,0.0,1997,0,Redmond,USA
392500.0,3.0,2.5,2150.0,7303.0,2.0,0,3,0.0,1992,0,Bellevue,USA
437000.0,4.0,2.5,1500.0,6800.0,3.0,0,3,590.0,2005,0,Seattle,USA
330675.0,3.0,2.25,1930.0,3031.0,2.0,0,5,730.0,1978,0,Bellevue,USA
590000.0,3.0,1.75,2650.0,9380.0,1.0,0,3,970.0,1993,0,Renton,USA
360000.0,3.0,2.5,1270.0,1323.0,2.0,0,4,0.0,1991,0,Kirkland,USA
587000.0,4.0,1.75,2550.0,6256.0,1.5,0,3,0.0,1968,1997,Renton,USA
749950.0,2.0,1.0,2770.0,10773.0,1.0,0,4,0.0,1920,0,Seattle,USA
187000.0,3.0,2.5,840.0,11600.0,2.0,0,3,0.0,2002,0,Covington,USA
247200.0,3.0,2.5,1370.0,8719.0,2.0,0,3,0.0,1996,0,Sammamish,USA
308000.0,2.0,1.0,1010.0,8800.0,1.0,0,3,0.0,1940,1997,Redmond,USA
297950.0,3.0,1.75,1240.0,10800.0,1.0,0,4,0.0,1966,0,Kent,USA
418000.0,3.0,1.5,1410.0,6030.0,1.0,0,3,0.0,1975,0,Lake Forest Park,USA
285000.0,6.0,4.5,1210.0,4731.0,2.0,3,4,0.0,1916,0,Seattle,USA
536000.0,3.0,2.5,1900.0,6224.0,2.0,0,3,0.0,2006,0,Sammamish,USA
549000.0,2.0,1.5,1140.0,5400.0,1.5,0,5,0.0,1916,0,Seattle,USA
1710000.0,3.0,2.5,4590.0,14685.0,2.0,0,3,0.0,2005,0,Seattle,USA
770000.0,3.0,2.0,2350.0,5700.0,1.0,0,3,540.0,1948,1994,Seattle,USA
1215000.0,2.0,1.0,3820.0,53574.0,1.0,2,3,0.0,1951,1994,Bellevue,USA
610000.0,4.0,1.0,2630.0,5827.0,1.0,0,3,0.0,1963,2008,Bellevue,USA
1210000.0,5.0,2.75,3650.0,6982.0,2.0,0,3,1120.0,2004,2003,Sammamish,USA
780000.0,3.0,1.0,3910.0,59863.0,1.0,0,3,1420.0,1978,0,Auburn,USA
477000.0,5.0,3.25,1720.0,6270.0,1.0,0,4,0.0,1967,0,Bellevue,USA
762000.0,5.0,2.25,4000.0,15253.0,2.0,0,4,0.0,1978,2000,Bellevue,USA
1115000.0,3.0,2.5,3180.0,31931.0,2.0,4,3,790.0,2004,2003,Seattle,USA
485000.0,2.0,2.0,1600.0,4300.0,1.0,0,5,0.0,1927,0,Auburn,USA
675000.0,2.0,2.5,1680.0,10500.0,2.0,0,3,0.0,2009,0,Seattle,USA
380000.0,6.0,2.25,1520.0,4288.0,1.5,2,5,500.0,1940,0,Burien,USA
641000.0,4.0,2.5,1620.0,3975.0,2.0,0,3,680.0,1989,0,Issaquah,USA
439800.0,4.0,1.75,1120.0,6900.0,1.0,2,4,0.0,1950,1983,Seattle,USA
141800.0,3.0,2.0,930.0,4743.0,1.0,0,4,0.0,1970,0,Renton,USA
605000.0,3.0,2.5,2080.0,12134.0,2.0,0,3,550.0,1986,0,Federal Way,USA
150000.0,3.0,2.25,820.0,10270.0,2.0,0,4,0.0,1977,0,Issaquah,USA
530000.0,3.0,4.5,1790.0,3078.0,2.0,3,3,0.0,1968,1990,Burien,USA
413000.0,4.0,1.0,1410.0,6000.0,1.5,0,3,600.0,1945,2010,Seattle,USA
555000.0,4.0,1.75,3640.0,6930.0,1.0,0,4,0.0,1956,0,Bellevue,USA
490000.0,3.0,2.5,2230.0,5348.0,2.0,0,3,0.0,1989,0,Maple Valley,USA
1120000.0,4.0,2.5,2540.0,6660.0,2.0,0,3,200.0,1991,0,Federal Way,USA
323833.333333,2.0,1.0,1940.0,5753.0,1.0,0,3,0.0,1922,2008,Renton,USA
625000.0,4.0,3.0,2600.0,10092.0,1.0,0,3,0.0,2003,0,Carnation,USA
503000.0,4.0,1.75,2590.0,108900.0,1.0,0,4,610.0,1980,0,Kent,USA
429000.0,5.0,3.75,1410.0,1246.0,2.0,0,3,0.0,2014,0,Burien,USA
1300000.0,2.0,2.0,3366.0,7800.0,1.5,0,3,400.0,1992,0,Issaquah,USA
84573.0,2.0,1.0,1810.0,7500.0,1.0,0,3,400.0,1940,1996,Seattle,USA
465500.0,3.0,2.5,1890.0,7004.0,1.0,0,5,600.0,1920,0,Seattle,USA
505000.0,3.0,1.0,1940.0,4800.0,1.5,0,4,910.0,1924,0,Seattle,USA
299000.0,3.0,2.5,1250.0,34395.0,1.5,1,4,0.0,1969,0,Sammamish,USA
625000.0,4.0,2.5,3550.0,8048.0,1.0,0,3,0.0,1980,0,Redmond,USA
509900.0,4.0,3.0,3030.0,9053.0,2.0,0,3,0.0,1981,2013,Seattle,USA
335000.0,3.0,2.0,2540.0,7210.0,1.0,0,3,940.0,1978,0,Issaquah,USA
660000.0,3.0,2.5,2570.0,28500.0,2.0,0,3,600.0,1996,0,Redmond,USA
375000.0,3.0,2.25,1830.0,13042.0,2.0,0,3,0.0,2005,0,Issaquah,USA
458000.0,6.0,3.0,1870.0,5013.0,2.5,0,4,0.0,1902,0,Seattle,USA
765000.0,4.0,1.75,2560.0,12100.0,1.0,0,4,800.0,1951,1999,Seattle,USA
215000.0,3.0,1.5,1160.0,10384.0,1.0,0,4,0.0,1964,0,Kent,USA
875000.0,3.0,2.0,3790.0,10669.0,1.0,0,3,0.0,1986,0,Auburn,USA
310000.0,3.0,2.5,1420.0,7650.0,1.0,0,2,320.0,1976,0,Woodinville,USA
382500.0,3.0,1.75,1190.0,4440.0,1.0,0,4,0.0,1945,0,Seattle,USA
351999.0,3.0,3.25,2370.0,4200.0,2.0,0,3,0.0,2007,0,Kirkland,USA
317000.0,3.0,1.5,2360.0,11375.0,2.0,0,3,1180.0,2008,0,Seattle,USA
173000.0,4.0,3.25,820.0,10450.0,2.0,0,4,0.0,1987,0,Seattle,USA
445000.0,6.0,1.0,1990.0,4725.0,1.5,0,3,800.0,1931,0,Seattle,USA
400000.0,4.0,3.0,2420.0,7927.0,2.0,0,3,1020.0,2001,0,Covington,USA
547500.0,3.0,1.0,1650.0,2262.0,1.0,0,4,0.0,1969,0,Woodinville,USA
920000.0,4.0,1.75,4080.0,10666.0,1.0,0,4,0.0,1969,0,Bellevue,USA
370000.0,3.0,2.25,1220.0,17172.0,1.0,0,3,0.0,1978,0,Auburn,USA
415000.0,3.0,2.25,1900.0,10226.0,1.0,0,3,770.0,1978,0,Bothell,USA
379000.0,4.0,2.25,2020.0,7560.0,2.0,0,4,0.0,1972,0,Mercer Island,USA
380000.0,3.0,2.25,2150.0,37647.0,1.0,0,3,0.0,1975,0,Redmond,USA
613000.0,4.0,2.5,1350.0,3068.0,1.5,0,4,0.0,1973,0,Maple Valley,USA
415000.0,3.0,3.5,2280.0,6031.0,1.0,0,3,0.0,2004,2003,Redmond,USA
525000.0,4.0,2.0,2700.0,7434.0,1.0,2,3,0.0,1953,0,Seattle,USA
742000.0,3.0,2.5,2810.0,10986.0,1.0,1,3,0.0,1952,2008,Bellevue,USA
340000.0,2.0,1.0,1600.0,7324.0,1.5,0,3,0.0,1964,2000,Burien,USA
345000.0,3.0,3.25,1540.0,6909.0,2.0,0,3,620.0,2011,0,Issaquah,USA
425000.0,6.0,2.25,1400.0,1022.0,1.0,0,3,0.0,1951,1994,Kent,USA
336900.0,2.0,2.25,1780.0,108900.0,1.5,4,4,0.0,1941,1998,Seattle,USA
527500.0,3.0,1.75,2310.0,78844.0,1.0,0,3,550.0,1959,1989,Federal Way,USA
555000.0,4.0,3.25,3050.0,108900.0,1.5,0,5,0.0,1911,1984,Seattle,USA
460000.0,3.0,1.75,2730.0,19877.0,1.0,2,5,1160.0,1919,1934,Burien,USA
585000.0,4.0,3.5,1850.0,7735.0,2.0,0,3,0.0,2012,1912,Snoqualmie,USA
985000.0,3.0,1.0,1670.0,5400.0,1.0,0,3,0.0,1963,2008,Auburn,USA
580000.0,4.0,1.5,1720.0,6975.0,1.0,0,4,300.0,1954,1975,Kent,USA
390000.0,3.0,2.0,1240.0,11108.0,1.0,0,4,0.0,1979,0,Auburn,USA
540000.0,3.0,2.5,2750.0,18029.0,2.0,0,3,940.0,2010,0,Seattle,USA
1355000.0,3.0,2.5,2680.0,4775.0,2.0,0,3,800.0,1993,0,Kent,USA
695000.0,3.0,1.0,4560.0,17622.0,1.0,0,3,760.0,1961,2004,Kent,USA
571000.0,3.0,1.75,2600.0,7465.0,1.0,0,5,0.0,1905,0,Seattle,USA
235000.0,5.0,4.0,880.0,1805.0,2.0,0,3,0.0,2005,0,Sammamish,USA
127160.0,3.0,2.5,723.8,4222.0,1.0,0,3,0.0,1989,0,Kent,USA
305000.0,5.0,2.75,1580.0,7424.0,1.0,1,4,570.0,1975,0,Redmond,USA
275000.0,4.0,2.5,1390.0,1080.0,2.0,0,3,250.0,2002,0,Renton,USA
420000.0,5.0,3.0,1660.0,9600.0,1.0,0,4,280.0,1976,1992,Issaquah,USA
790000.0,3.0,2.75,2050.0,10920.0,2.0,0,3,600.0,2008,0,Redmond,USA
135333.333333,3.0,2.0,1200.0,7200.0,1.0,0,4,0.0,1984,0,Redmond,USA
485000.0,3.0,1.5,2340.0,59058.0,1.0,0,3,0.0,1956,2001,Seattle,USA
835000.0,3.0,3.25,1550.0,4000.0,3.0,3,4,0.0,1978,2000,Seattle,USA
615000.0,3.0,1.75,2360.0,7291.0,1.0,0,3,1000.0,1986,0,Sammamish,USA
499950.0,4.0,3.0,1520.0,2208.0,1.0,0,4,480.0,1964,0,Seattle,USA
1411600.0,4.0,2.5,3180.0,9400.0,2.0,0,3,570.0,1989,0,Woodinville,USA
454000.0,4.0,2.5,2630.0,39000.0,2.0,0,3,0.0,2007,0,Renton,USA
1360000.0,4.0,2.5,4684.299999999998,108900.0,2.0,0,3,0.0,1988,2000,Kirkland,USA
1225000.0,3.0,2.25,3490.0,6906.0,3.0,0,3,1210.0,2014,0,Seattle,USA
494400.0,3.0,1.75,1560.0,1750.0,1.5,0,4,780.0,1903,0,Seattle,USA
387500.0,3.0,2.5,1560.0,14333.0,1.5,0,4,0.0,1936,0,Seattle,USA
285000.0,3.0,1.75,1460.0,6377.0,1.0,0,3,0.0,1962,2003,North Bend,USA
235000.0,4.0,3.5,2500.0,9583.0,2.0,0,3,1200.0,1938,2013,Seattle,USA
249000.0,1.0,1.0,1440.0,7673.0,1.0,0,3,500.0,2008,0,Seattle,USA
220083.333333,5.0,2.0,1150.0,8079.0,1.0,0,4,0.0,1962,0,Kenmore,USA
275500.0,2.0,1.0,723.8,11400.0,1.0,0,3,0.0,1926,2003,Seattle,USA
590000.0,3.0,2.5,2430.0,32496.0,2.0,0,3,0.0,1989,0,Federal Way,USA
840500.0,4.0,3.0,2520.0,5400.0,1.5,0,3,1110.0,1985,0,Woodinville,USA
307000.0,3.0,2.0,1150.0,8184.0,1.0,0,3,0.0,1926,2001,Seattle,USA
290000.0,4.0,2.5,2390.0,4500.0,2.0,0,3,0.0,1996,0,Kirkland,USA
384400.0,5.0,2.75,1689.0,1388.0,2.0,0,3,0.0,1993,0,Bellevue,USA
770000.0,4.0,2.5,3920.0,12415.0,2.0,0,3,0.0,2005,0,Redmond,USA
480000.0,3.0,1.0,1500.0,3420.0,1.0,0,4,0.0,1968,0,Renton,USA
1275000.0,4.0,3.25,3870.0,46609.0,2.0,3,3,0.0,1918,0,Seattle,USA
349000.0,2.0,1.0,1700.0,7800.0,1.0,0,3,580.0,1996,0,Maple Valley,USA
695000.0,3.0,2.5,2550.0,45254.0,3.0,0,3,0.0,2009,0,Seattle,USA
661000.0,4.0,1.5,2496.0,8058.0,1.0,0,3,0.0,1953,0,Des Moines,USA
649950.0,3.0,1.0,1500.0,1375.0,1.0,0,3,300.0,1963,2008,Shoreline,USA
462000.0,3.0,1.0,1250.0,10530.0,1.0,0,3,0.0,1928,1954,Kirkland,USA
620000.0,4.0,2.25,1620.0,6630.0,2.0,0,3,340.0,1980,0,Redmond,USA
282508.888889,3.0,1.75,1180.0,5002.0,1.0,0,3,0.0,1980,0,Seattle,USA
332500.0,2.0,1.0,1800.0,10500.0,1.0,2,3,0.0,1911,1979,Des Moines,USA
1120000.0,3.0,1.5,4470.0,60373.0,1.0,0,3,0.0,1952,2008,Seattle,USA
341000.0,4.0,2.75,1390.0,4814.0,2.0,0,3,0.0,2004,2003,Sammamish,USA
1864549.999999997,5.0,4.25,3930.0,10929.0,2.0,0,3,0.0,2001,0,Mercer Island,USA
899900.0,3.0,2.5,2580.0,3909.0,2.0,0,4,0.0,1980,0,Renton,USA
206000.0,4.0,2.75,1320.0,7000.0,1.0,3,3,0.0,1981,2013,Des Moines,USA
687500.0,4.0,2.5,3190.0,10970.0,2.0,0,3,0.0,2013,1923,Snoqualmie,USA
491500.0,3.0,2.0,2190.0,108900.0,1.5,3,3,0.0,1937,1999,Seattle,USA
700000.0,2.0,1.0,1910.0,4800.0,1.0,0,3,830.0,1942,1999,Seattle,USA
595000.0,5.0,3.75,3730.0,4560.0,2.5,3,4,970.0,1912,1989,Seattle,USA
450385.714286,4.0,2.5,1300.0,3731.0,2.0,0,3,400.0,1990,2009,Sammamish,USA
237000.0,3.0,1.5,1300.0,8160.0,1.0,0,3,0.0,1951,1994,Seattle,USA
210000.0,4.0,2.5,1070.0,8179.0,1.0,0,3,0.0,1977,2004,Sammamish,USA
650000.0,4.0,2.75,3040.0,6587.0,1.0,0,4,0.0,1974,0,Kent,USA
293000.0,4.0,3.75,3250.0,108900.0,2.0,0,3,0.0,2000,0,Redmond,USA
269950.0,3.0,1.0,2540.0,8400.0,1.5,4,4,0.0,1922,0,Des Moines,USA
775000.0,3.0,1.5,2680.0,7392.0,1.5,0,5,0.0,1953,0,Seattle,USA
1565000.0,3.0,2.25,2970.0,12750.0,2.0,0,3,840.0,1984,0,Sammamish,USA
665000.0,2.0,1.5,1940.0,5820.0,2.0,0,3,790.0,1999,0,Seattle,USA
314000.0,5.0,2.75,2340.0,8990.0,1.0,0,3,0.0,1973,2013,Seattle,USA
458000.0,4.0,2.5,3090.0,23265.0,2.0,0,3,100.0,1986,0,Woodinville,USA
245000.0,5.0,4.0,2600.0,6390.0,2.0,0,3,1210.0,1992,0,Renton,USA
526000.0,4.0,3.5,1680.0,3420.0,2.0,0,3,720.0,2010,0,Issaquah,USA
335000.0,4.0,2.5,2030.0,13500.0,2.0,0,3,800.0,2000,0,Kirkland,USA
1864549.999999997,4.0,2.5,3230.0,17833.0,2.0,0,3,0.0,2005,0,Maple Valley,USA
